Name,Total level rank,Total level,Total level xp,Attack rank,Attack level,Attack xp,Defence rank,Defence level,Defence xp,Strength rank,Strength level,Strength xp,Hitpoints rank,Hitpoints level,Hitpoints xp,Ranged rank,Ranged level,Ranged xp,Prayer rank,Prayer level,Prayer xp,Magic rank,Magic level,Magic xp,Cooking rank,Cooking level,Cooking xp,Woodcutting rank,Woodcutting level,Woodcutting xp,Fletching rank,Fletching level,Fletching xp,Fishing rank,Fishing level,Fishing xp,Firemaking rank,Firemaking level,Firemaking xp,Crafting rank,Crafting level,Crafting xp,Smithing rank,Smithing level,Smithing xp,Mining rank,Mining level,Mining xp,Herblore rank,Herblore level,Herblore xp,Agility rank,Agility level,Agility xp,Thieving rank,Thieving level,Thieving xp,Slayer rank,Slayer level,Slayer xp,Farming rank,Farming level,Farming xp,Runecraft rank,Runecraft level,Runecraft xp,Hunter rank,Hunter level,Hunter xp,Construction rank,Construction level,Construction xp,League points rank,League points,BH Hunter rank,BH Hunter points,BH Rogue rank,BH Rogue points,All clues rank,All clues KC,Beginner clues rank,Beginner clues KC,Easy clues rank,Easy clues KC,Medium clues rank,Medium clues KC,Hard clues rank,Hard clues KC,Elite clues rank,Elite clues KC,Master clues rank,Master clues KC,LMS rank,LMS points,SW Zeal rank,SW points,Abyssal Sire rank,Abyssal Sire KC,Alchemical Hydra rank,Alchemical Hydra KC,Barrows Chests rank,Barrows Chests KC,Bryophyta rank,Bryophyta KC,Callisto rank,Callisto KC,Cerberus rank,Cerberus KC,Chambers of Xeric rank,Chambers of Xeric KC,Chambers of Xeric: Challenge Mode rank,Chambers of Xeric: Challenge Mode KC,Chaos Elemental rank,Chaos Elemental KC,Chaos Fanatic rank,Chaos Fanatic KC,Commander Zilyana rank,Commander Zilyana KC,Corporeal Beast rank,Corporeal Beast KC,Crazy Archaelogist rank,Crazy Archaelogist KC,Dagannoth Prime rank,Dagannoth Prime KC,Dagannoth Rex rank,Dagannoth Rex KC,Dagannoth Supreme rank,Dagannoth Supreme KC,Deranged Archaelogist rank,Deranged Archaelogist KC,General Graardor rank,General Graardor KC,Giant Mole rank,Giant Mole KC,Grotesque Guardians rank,Grotesque Guardians KC,Hespori rank,Hespori KC,Kalphite Queen rank,Kalphite Queen KC,King Black Dragon rank,King Black Dragon KC,Kraken rank,Kraken KC,Kree'Arra rank,Kree'Arra KC,K'ril Tsutsaroth rank,K'ril Tsutsaroth KC,Mimic rank,Mimic KC,Nightmare rank,Nightmare KC,Obor rank,Obor KC,Sarachnis rank,Sarachnis KC,Scorpia rank,Scorpia KC,Skotizo rank,Skotizo KC,The Gauntlet rank,The Gauntlet KC,The Corrupted Gauntlet rank,The Corrupted Gauntlet KC,Theatre of Blood rank,Theatre of Blood KC,Thermonuclear Smoke Devil rank,Thermonuclear Smoke Devil KC,TzKal-Zuk rank,TzKal-Zuk KC,TzTok-Jad rank,TzTok-Jad KC,Venenatis rank,Venenatis KC,Vet'ion rank,Vet'ion KC,Vorkath rank,Vorkath KC,Wintertodt rank,Wintertodt KC,Zalcano rank,Zalcano KC,Zulrah rank,Zulrah KC
Eidolon%20psi,6700,2262,550530455,40797,99,15754274,12804,99,30087728,35506,99,18064199,9408,99,60914687,2493,99,115586516,9009,96,10036606,13102,99,18044439,10835,99,25104875,8178,99,25029199,3586,99,18815446,4814,99,25202477,15216,99,13037172,2309,99,15363084,3233,99,13480580,8726,99,14517885,3634,99,13321716,11917,92,6801670,17294,99,13035465,11043,99,26539946,3615,99,25219252,8083,94,8485609,4106,99,25040494,7728,99,13047136,4033,50360,-1,-1,-1,-1,16513,37,40398,6,7943,14,17546,5,22298,8,9246,4,-1,-1,-1,-1,-1,-1,2308,250,-1,-1,-1,-1,-1,-1,-1,-1,24243,112,-1,-1,-1,-1,-1,-1,-1,-1,11752,175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3069,500,11774,96,-1,-1,-1,-1,-1,-1,-1,-1,18417,250,2684,283,7732,229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2676,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1410,131,1441,500
x%20Lettuce,5531,2277,486665700,5876,99,52575461,4567,99,45758073,8869,99,47019428,10228,99,58190520,24440,99,15232068,5241,99,13098545,12929,99,18279070,39521,99,13081907,34795,99,13034458,12491,99,13035303,33284,99,13036102,10616,99,13069441,11196,99,13058405,8685,99,13034444,13853,99,13102493,4430,99,13207468,4997,99,13731289,16152,99,13037039,10787,99,26824322,9341,99,14176235,6111,99,13037173,5022,99,25001852,7999,99,13044604,4034,50360,-1,-1,-1,-1,14687,41,46797,5,16758,6,6792,16,13692,12,15545,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3114,22,-1,-1,19389,137,-1,-1,-1,-1,-1,-1,-1,-1,24729,60,-1,-1,-1,-1,3117,57,2861,72,2328,77,-1,-1,28280,152,2609,504,-1,-1,-1,-1,-1,-1,-1,-1,4422,811,9633,104,14008,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14544,110,-1,-1,-1,-1,-1,-1,-1,-1,1278,258,-1,-1,-1,-1,-1,-1
NeverSarcasm,6725,2261,804097563,326,99,180552933,3978,99,48577475,7467,99,52268410,2204,99,116916646,8053,99,45552037,578,99,25028106,7869,99,25921237,13095,99,25020942,15023,99,16901787,2276,99,25020448,31111,99,13039516,15602,99,13036632,15442,95,8780912,10299,95,8789754,16243,99,13037334,788,99,25009613,10265,95,8782456,16181,99,13037004,638,99,76598245,2932,99,25493781,7973,95,8773397,8940,99,14903850,7155,99,13055048,4035,50360,-1,-1,-1,-1,24672,26,49991,5,19068,6,37533,2,22768,8,7920,5,-1,-1,-1,-1,-1,-1,27,617,-1,-1,4215,166,10189,10,-1,-1,30830,70,-1,-1,-1,-1,-1,-1,-1,-1,19023,102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27961,154,6509,250,213,254,-1,-1,-1,-1,-1,-1,4185,832,410,513,10444,181,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Arkonknight,4858,2277,556247500,42105,99,15222891,15589,99,27891395,58499,99,13066502,10013,99,58848818,3573,99,90863400,4604,99,13144615,7630,99,26195943,7754,99,25791504,12095,99,19844903,4607,99,14290757,2075,99,30211694,11009,99,13062984,172,99,26100333,4083,99,13250003,4382,99,20315541,2305,99,13864192,2757,99,18598151,3017,99,19728867,4690,99,39775548,9910,99,13972361,506,99,14255112,9491,99,14505942,2105,99,13446044,4036,50350,-1,-1,-1,-1,10037,58,31752,7,15492,7,2571,39,33853,4,26532,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18162,144,-1,-1,-1,-1,-1,-1,-1,-1,15958,128,-1,-1,-1,-1,1157,111,1353,111,1212,113,-1,-1,13415,266,118,761,-1,-1,-1,-1,-1,-1,-1,-1,755,1545,7444,143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1493,22,-1,-1,-1,-1,1705,221,-1,-1,-1,-1,-1,-1
Nixonislife4,3020,2277,723536470,2813,99,74286542,1318,99,74154799,4042,99,74940567,2961,99,104989043,11372,99,33124492,4643,99,13141300,2936,99,40928608,11563,99,25066229,21210,99,14138480,783,99,25495924,27243,99,13070767,13327,99,13041715,539,99,25136897,578,99,25072856,13136,99,13156613,3495,99,13350460,2864,99,17929657,5347,99,14337355,2152,99,53742729,11373,99,13563509,1417,99,13149938,10242,99,14107410,1547,99,13610580,4037,50350,-1,-1,-1,-1,1440,255,4138,39,514,123,1593,50,2913,34,3655,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5905,317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4018,53,-1,-1,-1,-1,30953,137,6022,250,-1,-1,-1,-1,-1,-1,-1,-1,621,1613,-1,-1,23362,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4601,50,-1,-1,-1,-1,-1,-1
Emburr,3730,2277,661649832,2173,99,82943822,15370,99,28050578,6617,99,56353432,3598,99,97439010,9372,99,39673796,3691,99,13275710,9718,99,25003983,1388,99,44486573,5351,99,26295522,4391,99,14617921,7176,99,25012032,9263,99,13108981,5473,99,13484850,7256,99,13042400,1426,99,26140722,3435,99,13363244,7711,99,13047337,14324,99,13060334,3143,99,47238450,7582,99,15107350,5898,99,13037668,9110,99,14778643,5485,99,13087474,4038,50350,-1,-1,-1,-1,17212,36,18030,12,23536,5,28762,3,13153,13,13678,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28981,51,-1,-1,-1,-1,8633,259,-1,-1,-1,-1,-1,-1,-1,-1,18711,105,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9845,309,9912,101,188,256,-1,-1,-1,-1,-1,-1,7498,750,8200,130,1192,502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5543,228,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
AshuraRyu,4721,2277,569103210,10656,99,38356171,6114,99,40595610,7178,99,53585912,9719,99,59868149,10037,99,37142404,1805,99,14699154,9323,99,25054019,12898,99,25025655,231,99,58927572,6029,99,13537150,28211,99,13056256,12798,99,13044333,3631,99,14030244,4498,99,13185852,5597,99,17464429,3020,99,13472800,5489,99,13425971,10589,99,13321844,5746,99,36126767,10526,99,13790338,1082,99,13225510,9208,99,14694178,1970,99,13472892,4039,50350,-1,-1,-1,-1,6668,85,25737,9,19089,6,1871,46,5952,23,28689,1,-1,-1,-1,-1,-1,-1,5206,112,-1,-1,12257,107,6480,15,-1,-1,31754,65,-1,-1,-1,-1,-1,-1,-1,-1,19604,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37650,100,-1,-1,1074,250,-1,-1,-1,-1,-1,-1,8454,580,362,528,22751,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4330,253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Heymikenadam,4480,2277,592242340,5796,99,53000383,3447,99,51359144,6412,99,57489946,7565,99,68498050,15598,99,25198116,2811,99,13580142,5266,99,30762404,7365,99,26006223,11630,99,20609781,1886,99,25059635,19856,99,13468789,10376,99,13074212,2571,99,14920646,4317,99,13209852,14837,99,13056135,3668,99,13315262,7845,99,13045747,10506,99,13328392,5645,99,36428340,2507,99,25726887,7034,99,13034977,4712,99,25015825,7256,99,13053452,4040,50350,-1,-1,-1,-1,12515,48,8424,22,10096,11,23362,4,20562,9,19414,2,-1,-1,-1,-1,-1,-1,7166,100,-1,-1,2165,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7842,242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8499,330,2226,750,3689,100,-1,-1,-1,-1,-1,-1,5737,754,10262,96,2150,500,-1,-1,3765,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13063,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Kushanada,4448,2277,595088049,9268,99,41477875,5784,99,41482142,3455,99,81759489,7101,99,70841690,16091,99,25010067,2148,99,14129436,9522,99,25023820,3349,99,33193794,3614,99,29030272,12142,99,13035863,31902,99,13037748,6908,99,13381390,11385,99,13054629,8655,99,13034480,1461,99,26076320,6582,99,13064400,2808,99,18257211,9599,99,13417305,8608,99,29709770,6897,99,15692012,4613,99,13040358,3184,99,25239894,5105,99,13098084,4041,50340,-1,-1,-1,-1,17795,35,5909,29,91707,1,20651,4,-1,-1,31858,1,-1,-1,-1,-1,-1,-1,6380,100,-1,-1,876,289,1623,30,-1,-1,2147,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3567,500,1909,750,2925,100,-1,-1,-1,-1,-1,-1,2403,1088,3031,267,27991,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10129,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
thorsleague,2863,2277,737009728,1873,99,88475484,1429,99,71738619,1588,99,123738794,2092,99,118960600,14716,99,26268302,3446,99,13335918,11081,99,21383371,33370,99,13424673,23716,99,13599980,5183,99,13836272,29692,99,13045215,6428,99,13544862,3165,99,14315913,2165,99,14327965,7313,99,15511524,1737,99,14899271,3343,99,16020996,6235,99,13997964,2263,99,52990830,6728,99,15878699,2758,99,13050494,5527,99,21454473,2931,99,13209509,4042,50330,-1,-1,-1,-1,5295,104,15855,13,3580,37,5050,23,7565,19,2456,12,-1,-1,-1,-1,-1,-1,7815,66,-1,-1,10021,118,-1,-1,-1,-1,10765,230,-1,-1,-1,-1,-1,-1,-1,-1,8333,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3277,500,2712,500,526,250,-1,-1,-1,-1,-1,-1,7908,670,10142,99,21717,84,-1,-1,4268,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14001,114,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
mkdengaming,7393,2248,595052656,39785,99,16193607,10416,99,32661498,25237,99,25098592,2649,99,109565942,14379,99,26799179,5374,99,13091105,300,99,127805702,27615,99,14342484,17985,99,15257826,14537,95,9367694,40596,95,9046526,17835,96,9840305,13714,96,10615251,8991,97,11119848,10737,99,13641155,9423,96,10416705,9303,97,11171046,2450,99,25001245,1649,99,58495937,9485,99,14117440,7916,95,8775630,11196,99,13710323,9643,95,8917616,4043,50330,-1,-1,-1,-1,5001,109,4136,39,5195,25,7749,14,7163,20,2818,11,-1,-1,-1,-1,-1,-1,801,358,-1,-1,8053,130,4372,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,628,60,-1,-1,-1,-1,2700,100,-1,-1,-1,-1,-1,-1,4445,809,-1,-1,-1,-1,-1,-1,1018,196,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2823,65,-1,-1,17389,95,-1,-1,2512,15,-1,-1,-1,-1,-1,-1,-1,-1,166,367,1393,500
Quirkie,4987,2277,543115137,55471,99,13037209,52260,99,13049231,26002,99,25019932,7678,99,67937350,1647,99,148862811,6673,99,13049220,22834,99,13164981,30169,99,13822580,11321,99,21243245,9843,99,13073255,29845,99,13044400,16280,99,13035787,3161,99,14317992,4700,99,13161074,13126,99,13158207,7513,99,13043184,3389,99,15890184,4917,99,14546364,11319,99,26202145,4441,99,25022026,3588,99,13043543,12770,99,13310697,5767,99,13079720,4044,50330,-1,-1,-1,-1,11218,53,13654,15,18203,6,18947,5,7858,19,4343,8,-1,-1,-1,-1,-1,-1,4882,120,-1,-1,-1,-1,-1,-1,-1,-1,7853,271,-1,-1,-1,-1,-1,-1,-1,-1,3767,350,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38287,97,9272,103,-1,-1,-1,-1,-1,-1,-1,-1,19212,250,8455,125,19762,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5935,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3516,277
Mowp,4303,2277,610279943,5330,99,55361780,2843,99,55361632,4474,99,70632934,6518,99,74041910,12015,99,31512664,4247,99,13179787,10274,99,23572399,11496,99,25068463,7257,99,25134773,5816,99,13600067,15238,99,14666536,6621,99,13465209,4767,99,13632240,4316,99,13209863,13765,99,13107447,2427,99,13772706,6109,99,13194678,7024,99,13803343,2116,99,54037124,8072,99,14778828,1437,99,13147224,6259,99,18524852,1964,99,13473484,4045,50320,-1,-1,-1,-1,5285,104,30075,7,4211,31,14146,6,2299,39,1071,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27210,55,1615,30,-1,-1,18671,141,-1,-1,-1,-1,-1,-1,-1,-1,14740,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4968,414,3970,300,-1,-1,-1,-1,-1,-1,-1,-1,5712,754,401,515,12321,157,-1,-1,-1,-1,375,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12661,122,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Maya%20Hawke,4050,2277,633274029,3248,99,69734364,15081,99,28252432,1941,99,111701273,4838,99,85666480,14223,99,27031192,1833,99,14643856,7726,99,26084763,14439,99,25002353,9781,99,25000960,5211,99,13818124,36028,99,13034864,8386,99,13157199,4313,99,13761000,6133,99,13067824,9137,99,14293075,4675,99,13183425,6204,99,13177578,11066,99,13281279,6339,99,34406775,2892,99,25514823,6973,99,13035102,12641,99,13333632,5341,99,13091656,4046,50320,-1,-1,-1,-1,25550,25,41268,6,35818,3,22446,4,19937,9,12599,3,-1,-1,-1,-1,-1,-1,1506,258,-1,-1,7392,135,-1,-1,-1,-1,15381,168,-1,-1,-1,-1,-1,-1,-1,-1,281,721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8069,337,5161,250,-1,-1,-1,-1,-1,-1,-1,-1,13605,327,3252,258,21303,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2081,66,10017,140,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Gl%20im%20White,1515,2277,863778416,2488,99,78095200,3638,99,50327081,161,99,200000000,919,99,155215279,14188,99,27090509,4482,99,13157651,4930,99,31731467,11866,99,25055002,12570,99,19189238,3583,99,18933827,5899,99,25068347,6022,99,13790144,9667,99,13108293,8083,99,13036116,5717,99,17285733,2441,99,13765904,4930,99,13775872,2457,99,25001223,2732,99,49885301,5356,99,19193111,2317,99,13058594,8878,99,14947716,6405,99,13066808,4047,50310,-1,-1,-1,-1,33400,19,63108,3,71745,1,18120,5,28277,6,8745,4,-1,-1,-1,-1,-1,-1,3706,158,-1,-1,9330,122,-1,-1,-1,-1,2727,439,-1,-1,-1,-1,-1,-1,-1,-1,22615,75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1239,574,3406,430,-1,-1,-1,-1,-1,-1,-1,-1,2918,1000,4762,207,8986,203,-1,-1,2089,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,670,116,16115,102,734,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Benman,4794,2277,562150051,5862,99,52639148,4410,99,46537192,4186,99,73404220,7831,99,67224965,20238,99,18628449,3620,99,13292977,10810,99,22069909,11249,99,25078079,7800,99,25054088,9128,99,13110116,22609,99,13228888,16879,99,13035032,8857,99,13148072,7172,99,13043441,15603,99,13041944,5284,99,13136816,8864,99,13036606,15745,99,13038371,4752,99,39499260,6979,99,15624725,7175,99,13034636,6059,99,19176209,6398,99,13066908,4048,50310,-1,-1,-1,-1,5358,103,10692,18,4523,29,5753,20,3949,29,4842,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17641,85,-1,-1,-1,-1,18873,140,-1,-1,-1,-1,-1,-1,-1,-1,13503,153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8116,336,2893,500,-1,-1,-1,-1,-1,-1,-1,-1,6556,750,12454,60,6289,254,-1,-1,2977,89,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lagnaetti,4284,2277,611458847,5262,99,55691037,2565,99,57729965,3010,99,88027983,6010,99,77178424,21059,99,17756691,2628,99,13689732,11665,99,20248626,26209,99,14706014,12951,99,18697850,1475,99,25146665,23857,99,13168705,10086,99,13081075,2509,99,15003174,3167,99,13503597,15663,99,13041403,5966,99,13091188,5463,99,13441071,4562,99,14778160,3216,99,46817574,1754,99,26289852,3852,99,13042596,10335,99,14066469,2612,99,13260996,4049,50310,-1,-1,-1,-1,4181,126,13465,15,3498,38,4246,28,3098,33,2442,12,-1,-1,-1,-1,-1,-1,5471,106,-1,-1,6966,138,-1,-1,-1,-1,12438,207,-1,-1,-1,-1,-1,-1,-1,-1,11463,179,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15174,250,2963,500,2820,100,-1,-1,-1,-1,-1,-1,5506,759,-1,-1,17685,112,-1,-1,4746,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12481,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DefLeprd1Arm,3147,2277,713630282,3620,99,66314946,1784,99,66241513,1356,99,134319042,2786,99,107291615,14869,99,26012280,3856,99,13243110,6705,99,27582426,30106,99,13833809,16724,99,15857876,5450,99,13718807,21853,99,13273583,12200,99,13048554,3535,99,14080570,6746,99,13050022,9278,99,14223581,3592,99,13330039,1694,99,25222752,6179,99,14014015,3786,99,43685876,3116,99,25401597,1934,99,13075332,11081,99,13759790,7551,99,13049147,4050,50310,-1,-1,-1,-1,12379,48,22118,10,39906,3,17531,5,6147,22,4069,8,-1,-1,-1,-1,-1,-1,5198,112,-1,-1,6634,141,4754,18,-1,-1,4717,353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20074,210,8368,117,3060,100,-1,-1,-1,-1,-1,-1,41383,57,12010,66,4815,297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1428,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
dreydreyy,4508,2277,589691914,6577,99,49581540,3918,99,48904566,3585,99,80199754,6269,99,75632815,27249,99,13904165,8070,99,13035338,14817,99,16296342,8140,99,25629287,4685,99,27095748,4790,99,14097846,2337,99,28817385,12544,99,13045928,3679,99,14008546,2371,99,14065078,515,99,31886775,2200,99,13967930,7416,99,13053838,16273,99,13036845,8230,99,30327021,11777,99,13465028,5116,99,13039334,17082,99,13050876,1711,99,13549929,4051,50310,-1,-1,-1,-1,6229,90,14287,14,14328,7,3344,34,3485,31,9756,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2768,436,-1,-1,-1,-1,-1,-1,-1,-1,16118,127,-1,-1,-1,-1,-1,-1,2729,75,577,166,-1,-1,28018,154,8260,121,-1,-1,-1,-1,-1,-1,-1,-1,23654,179,-1,-1,7849,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1190,479,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Izno%20Good,3677,2277,666461608,3859,99,64486215,1858,99,65152626,4148,99,73874869,5081,99,83834359,18253,99,21197536,2826,99,13571135,3401,99,37934991,5843,99,27372387,2427,99,32759332,5589,99,13671047,16311,99,14269144,11374,99,13058017,7091,99,13281968,6770,99,13049631,7435,99,15408289,3467,99,13355780,6783,99,13097916,11681,99,13225366,4366,99,41075114,425,99,30973147,2363,99,13057359,2694,99,25600005,3604,99,13155375,4052,50310,-1,-1,-1,-1,2470,185,3335,45,1162,90,10238,10,3583,31,3760,9,-1,-1,-1,-1,-1,-1,6945,100,-1,-1,3071,186,-1,-1,-1,-1,23115,118,-1,-1,-1,-1,-1,-1,-1,-1,11224,183,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13822,262,11626,100,-1,-1,-1,-1,-1,-1,-1,-1,9662,501,4201,226,18570,106,-1,-1,-1,-1,3231,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20647,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Karsper,4901,2277,552354964,45407,99,14026840,51580,99,13064075,47527,99,13730193,9218,99,61640148,1956,99,134454368,5674,99,13078952,15100,99,16085996,12342,99,25039730,9111,99,25005071,4095,99,15223749,5811,99,25074994,12863,99,13043994,7562,99,13240446,4958,99,13132527,2047,99,25199087,5749,99,13104296,4027,99,14641192,3818,99,15715133,6484,99,34033950,9536,99,14098768,4631,99,13040320,13737,99,13173767,1838,99,13507368,4053,50310,-1,-1,-1,-1,3660,141,8831,21,1991,70,11043,9,2282,40,29781,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33106,57,-1,-1,-1,-1,-1,-1,-1,-1,21198,86,-1,-1,-1,-1,-1,-1,4201,51,-1,-1,-1,-1,19879,212,10069,101,-1,-1,-1,-1,-1,-1,-1,-1,15117,289,229,584,2415,445,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,955,338,-1,-1,-1,-1,-1,-1
Sun%20Isukki,2839,2277,739533319,2113,99,83935298,1055,99,80465516,1882,99,113264074,2829,99,106598683,15645,99,25159140,3284,99,13384937,11982,99,19736205,15166,99,23211667,19615,99,14627163,7089,99,13311273,22959,99,13209386,10711,99,13067538,4006,99,13860006,5578,99,13089426,7382,99,15456674,3888,99,13278836,7674,99,13048037,7679,99,13682800,1425,99,61365218,234,99,36145139,2506,99,13054327,12046,99,13461212,4368,99,13120764,4054,50300,-1,-1,-1,-1,26496,24,89237,2,22649,5,21985,4,15887,11,18131,2,-1,-1,-1,-1,-1,-1,3848,151,-1,-1,11371,111,-1,-1,-1,-1,8118,266,-1,-1,-1,-1,-1,-1,-1,-1,6203,269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29084,148,954,750,4225,70,-1,-1,-1,-1,-1,-1,6595,750,2625,286,2599,417,-1,-1,2595,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1370,88,-1,-1,291,5,1523,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
